StationName;Long;Lat;ModuleName;ModuleType
Jan;12.500523;55.666613;"Jan module";Outdoor
Timestamp;"Timezone : Europe/Copenhagen";Temperature;Humidity
1515812209;"2018/01/13 03:56:49";5.8;76
1515812517;"2018/01/13 04:01:57";5.8;76
1515812825;"2018/01/13 04:07:05";5.8;76
1515813081;"2018/01/13 04:11:21";5.8;76
1515813388;"2018/01/13 04:16:28";5.8;76
1515813696;"2018/01/13 04:21:36";5.8;76
1515814004;"2018/01/13 04:26:44";5.8;76
1515814311;"2018/01/13 04:31:51";5.8;76
1515814619;"2018/01/13 04:36:59";5.8;76
1515814927;"2018/01/13 04:42:07";5.8;76
1515815234;"2018/01/13 04:47:14";5.8;76
1515815542;"2018/01/13 04:52:22";5.8;76
1515815798;"2018/01/13 04:56:38";5.8;76
1515816106;"2018/01/13 05:01:46";5.8;76
1515816413;"2018/01/13 05:06:53";5.8;76
1515816721;"2018/01/13 05:12:01";5.8;76
1515817029;"2018/01/13 05:17:09";5.8;76
1515817336;"2018/01/13 05:22:16";5.8;76
1515817644;"2018/01/13 05:27:24";5.8;76
1515817900;"2018/01/13 05:31:40";5.7;76
1515818208;"2018/01/13 05:36:48";5.7;76
1515818515;"2018/01/13 05:41:55";5.7;76
1515818823;"2018/01/13 05:47:03";5.7;76
1515819130;"2018/01/13 05:52:10";5.7;76
1515819437;"2018/01/13 05:57:17";5.7;76
1515819746;"2018/01/13 06:02:26";5.7;76
1515820054;"2018/01/13 06:07:34";5.7;76
1515820309;"2018/01/13 06:11:49";5.7;76
1515820616;"2018/01/13 06:16:56";5.7;76
1515820925;"2018/01/13 06:22:05";5.7;76
1515821233;"2018/01/13 06:27:13";5.7;76
1515821540;"2018/01/13 06:32:20";5.7;76
1515821848;"2018/01/13 06:37:28";5.7;76
1515822156;"2018/01/13 06:42:36";5.7;76
1515822463;"2018/01/13 06:47:43";5.7;76
1515822720;"2018/01/13 06:52:00";5.7;76
1515823027;"2018/01/13 06:57:07";5.7;76
1515823335;"2018/01/13 07:02:15";5.7;76
1515823642;"2018/01/13 07:07:22";5.7;76
1515823950;"2018/01/13 07:12:30";5.7;76
1515824258;"2018/01/13 07:17:38";5.7;76
1515824564;"2018/01/13 07:22:44";5.7;76
1515824821;"2018/01/13 07:27:01";5.7;76
1515825129;"2018/01/13 07:32:09";5.7;76
1515825437;"2018/01/13 07:37:17";5.7;76
1515825744;"2018/01/13 07:42:24";5.7;76
1515826052;"2018/01/13 07:47:32";5.7;76
1515826360;"2018/01/13 07:52:40";5.6;76
1515826667;"2018/01/13 07:57:47";5.6;76
1515826974;"2018/01/13 08:02:54";5.6;76
1515827230;"2018/01/13 08:07:10";5.6;76
1515827538;"2018/01/13 08:12:18";5.6;76
1515827846;"2018/01/13 08:17:26";5.6;76
1515828154;"2018/01/13 08:22:34";5.6;76
1515828462;"2018/01/13 08:27:42";5.6;76
1515828768;"2018/01/13 08:32:48";5.6;76
1515829076;"2018/01/13 08:37:56";5.6;76
1515829385;"2018/01/13 08:43:05";5.6;76
1515829641;"2018/01/13 08:47:21";5.6;76
1515829949;"2018/01/13 08:52:29";5.6;76
1515830256;"2018/01/13 08:57:36";5.6;76
1515830563;"2018/01/13 09:02:43";5.6;76
1515830870;"2018/01/13 09:07:50";5.6;76
1515831076;"2018/01/13 09:11:16";5.6;76
1515831383;"2018/01/13 09:16:23";5.6;76
1515831691;"2018/01/13 09:21:31";5.6;76
1515831999;"2018/01/13 09:26:39";5.6;76
1515832307;"2018/01/13 09:31:47";5.6;76
1515832563;"2018/01/13 09:36:03";5.6;76
1515832871;"2018/01/13 09:41:11";5.6;76
1515833178;"2018/01/13 09:46:18";5.6;76
1515833485;"2018/01/13 09:51:25";5.6;76
1515833794;"2018/01/13 09:56:34";5.6;76
1515834101;"2018/01/13 10:01:41";5.6;76
1515834408;"2018/01/13 10:06:48";5.6;76
1515834664;"2018/01/13 10:11:04";5.6;76
1515834973;"2018/01/13 10:16:13";5.6;76
1515835281;"2018/01/13 10:21:21";5.6;76
1515835588;"2018/01/13 10:26:28";5.6;76
1515835896;"2018/01/13 10:31:36";5.6;76
1515836203;"2018/01/13 10:36:43";5.6;76
1515836511;"2018/01/13 10:41:51";5.6;76
1515836819;"2018/01/13 10:46:59";5.6;76
1515837075;"2018/01/13 10:51:15";5.6;76
1515837382;"2018/01/13 10:56:22";5.6;76
1515837689;"2018/01/13 11:01:29";5.6;76
1515837894;"2018/01/13 11:04:54";5.6;76
1515838203;"2018/01/13 11:10:03";5.6;76
1515838511;"2018/01/13 11:15:11";5.6;76
1515838816;"2018/01/13 11:20:16";5.6;76
1515839073;"2018/01/13 11:24:33";5.6;76
1515839381;"2018/01/13 11:29:41";5.6;76
1515839689;"2018/01/13 11:34:49";5.6;76
1515839996;"2018/01/13 11:39:56";5.6;76
1515840304;"2018/01/13 11:45:04";5.6;76
1515840613;"2018/01/13 11:50:13";5.6;76
1515840920;"2018/01/13 11:55:20";5.6;76
1515841228;"2018/01/13 12:00:28";5.6;76
1515841484;"2018/01/13 12:04:44";5.6;76
1515841791;"2018/01/13 12:09:51";5.6;76
1515842098;"2018/01/13 12:14:58";5.6;76
1515842406;"2018/01/13 12:20:06";5.6;76
1515842714;"2018/01/13 12:25:14";5.6;76
1515843021;"2018/01/13 12:30:21";5.6;76
1515843329;"2018/01/13 12:35:29";5.6;76
